ريحانة الطبMA MCQ Infections::Page1-14	1- The primary preventive strategy for community-acquired pneumonia is.	Antibiotic therapy	Good hand hygiene	Adherence to healthy lifestyle behaviors	Immunization with pneumococcal and influenza vaccines.		D	Immunization with pneumococcal and influenza vaccines.	Vaccination is the single most effective intervention against the major causes of CAP, Streptococcus pneumoniae and Influenza.	Pneumococcal and Influenza vaccines are the primary prevention for CAP.	CAP Prevention				
ريحانة الطبMCQ infections ملف صهيب	P18, Q16: A 31-year-old woman with a three year history of ulcerative colitis is started on azathioprine to help prevent relapses. Which one of the following vaccines must be avoided whilst she is on this treatment?	Yellow fever	Rabies	Pertussis	Diphtheria	Tetanus	A	Yellow fever	Azathioprine is an immunosuppressant. **Live attenuated vaccines** (like Yellow fever, MMR, Varicella, BCG) are generally contraindicated in immunosuppressed individuals due to the risk of uncontrolled infection from the vaccine strain. Rabies, Pertussis, Diphtheria, and Tetanus are inactivated (non-live) vaccines.	Immunosuppression (Azathioprine) is a contraindication for Live Vaccines (e.g., Yellow Fever).	Pharmacology				
ريحانة الطبMCQ infections ملف صهيب	P18, Q17: A 45-year-old female presents to the Emergency Department three days after returning from Thailand complaining of severe muscle ache, fever and headache. On examination she has a widespread maculopapular rash. Results show: Malaria film: negative, Hb 16.2*10^9 g/dl, Plt 96*10^9/l, WBC 2.4*10^9/l, ALT 146 iu/l. What is the most likely diagnosis?	Hepatitis A	Japanese encephalitis	Rheumatic fever	Malaria	Dengue fever	E	Dengue fever	The combination of fever, severe muscle ache, maculopapular rash, and laboratory findings of **thrombocytopenia** (Plt 96) and **leukopenia** (WBC 2.4) in a patient returning from Thailand is highly suggestive of Dengue fever.	Travel + Fever + Myalgia + Maculopapular Rash + Thrombocytopenia/Leukopenia = Dengue.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P19, Q18: 24-year-old male attends the clinic for a yellow fever vaccine before travelling to South America. He has no past medical history and takes no regular medicines. He states that he also had a varicella zoster vaccination a few weeks ago. What is the minimum interval required between the last vaccination?	1 week	2 weeks	3 weeks	4 weeks	1 year	D	4 weeks	Two or more **live attenuated parenteral vaccines** (like Yellow Fever and Varicella Zoster) given at the same time or less than 4 weeks apart may interfere with the immune response of both. If not given simultaneously, they should be separated by at least 4 weeks (28 days).	Simultaneous or wait 4 weeks between two live parenteral vaccines.	Infectious Diseases				
ريحانة الطبMCQ infections ملف صهيب	P19, Q19: Symptoms of a heat-related illness include all of the following EXCEPT:	dizziness and disorientation.	thirst and light sweating.	no sweating, but dry, hot skin.	cramps.		B	thirst and light sweating.			Fever				
ريحانة الطبMCQ infections ملف صهيب	P20, Q20: The most important factors affecting evaporation when exercising are:	heat and humidity.	duration.	time of day.	intensity.		A	heat and humidity.	Evaporation (sweating) is the most effective mechanism for heat loss during exercise, but its efficiency is drastically reduced by **high ambient temperature** and, crucially, **high humidity**, which limits the saturation capacity of the air.	Evaporation effectiveness is inversely proportional to humidity and heat.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P20, Q21: Which of the following environments would allow for the best convective cooling?	running outside with a cool, light wind blowing	running in the winter wearing a sweat suit, cap, and gloves	running on a track in an enclosed gym	running outside in 80-degree F weather and 80-percent humidity		A	running outside with a cool, light wind blowing	Convective cooling (convection) is the transfer of heat away from the body by the movement of air or water across the skin surface. A cool, light wind provides the best scenario for maximizing this heat transfer mechanism.	Convective cooling is enhanced by movement of a cooler medium (wind/water) across the skin.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P20, Q22: Which of the following groups is the MOST susceptible to heat illness?	the highly fit	the elderly	high school students	those jogging by themselves		B	the elderly	The elderly are the most susceptible group due to age-related changes, including a blunted thirst mechanism, decreased sweat gland function, and compromised cardiovascular and renal function.	The elderly and infants/young children are the most vulnerable groups to heat illness.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P20, Q23: The result of evaporation is:	no change in temperature.	warming.	cooling.	either cooling or warming, depending on the humidity.		D	either cooling or warming, depending on the humidity.	AI solves it ===C  Evaporation (of sweat) requires heat energy (the latent heat of vaporization) to turn liquid into vapor, and this energy is drawn from the skin surface, resulting in a cooling effect on the body.	Evaporation (of sweat) is the body's main mechanism for cooling in hot environments.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P20, Q24: The best way to determine if environmental conditions are imposing a heat load on your body is to:	take your temperature.	weigh yourself before and after exercise to measure water weight loss.	monitor your heart rate.	measure your blood pressure.		C	monitor your heart rate.			Fever				
ريحانة الطبMCQ infections ملف صهيب	P21, Q25: In order to minimize the possibility of overheating, exercise clothing should be all of the following EXCEPT:	lightweight.	minimal.	dry.	cotton or linen.		C	dry.	AI solves it ===D Cotton and linen hold moisture (sweat) near the skin, reducing the efficiency of evaporative cooling. Clothing should be lightweight, minimal, and preferably made of synthetic materials that wick moisture away.	Avoid cotton clothing for exercise in the heat, as it retains moisture and reduces evaporative cooling.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P21, Q26: Heat acclimatization:	decreases the exercise heart rate.	increases the risk of heat injuries.	needs more research before it should even be considered.	increases body temperature.		A	decreases the exercise heart rate.	Heat acclimatization is a process of physiological adaptations that allows the body to cope better with heat stress. Key adaptations include an increase in plasma volume, a reduction in resting and exercise heart rate (improved cardiac efficiency), and earlier/higher sweat rates.	Heat acclimatization improves cardiovascular stability and efficiency (e.g., lower HR) during exercise in heat.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P21, Q27: Symptoms of heat exhaustion are:	profuse sweating and clammy skin.	increased blood pressure.	seizures.	hot, red, dry skin.		A	profuse sweating and clammy skin.	Heat exhaustion is characterized by symptoms of dehydration and circulatory stress, including profuse sweating, cold/clammy skin, weakness, and faintness. Hot, red, dry skin and seizures are signs of the more severe condition, heat stroke.	Heat Exhaustion = Profuse sweating + Clammy skin + Core temperature < 40°C.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P21, Q28: Heat cramps, heat exhaustion, and heat stroke are similar in all the following ways EXCEPT:	very heavy sweating.	significant loss of water and electrolytes.	high inner core temperature of the body.	increased heat storage in the body.		A	very heavy sweating.	Heat stroke is the most severe condition and often involves a cessation of sweating (anhidrosis) leading to hot, dry skin. Heavy sweating (diaphoresis) is characteristic of heat cramps and heat exhaustion.	Heavy sweating is usually absent in Heat Stroke, distinguishing it from heat cramps and exhaustion.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P22, Q29: When exercising in the heat, it is recommended that all of the following be kept in mind EXCEPT:	monitor your heart rate.	keep the exercise session short.	drink plenty of water before, during and after the workout.	take a salt tablet after the workout.		D	take a salt tablet after the workout.	Salt tablets are generally not necessary and can be dangerous as they may exacerbate dehydration and electrolyte imbalance. Hydration with water or sports drinks containing small amounts of electrolytes is the appropriate strategy.	Salt tablets are not recommended; water or sports drinks are sufficient for rehydration and electrolyte balance.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P22, Q30: Heat injury can occur when the activity heat load exceeds the body's ability to regulate body temperature. Which of the following is not a common type of heat injury?	heat evaporation	heat cramps	heat exhaustion	heat stroke		A	heat evaporation	Heat evaporation is a **mechanism of heat loss**, not a type of heat injury. Heat cramps, heat exhaustion, and heat stroke are clinical syndromes resulting from excessive heat load.	Heat evaporation is a physiologic mechanism, not a clinical heat injury syndrome.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P22, Q1: Rate of transmission of HCV after needle stick injury is:	1%	0.3%	3%	30%		C	3%	The estimated risk of transmission of Hepatitis C Virus (HCV) after a percutaneous exposure (e.g., needle-stick injury) to HCV-positive blood is approximately 1.8% to 3%.	HCV transmission risk from a needle-stick is approximately 3%.	Hepatitis viruses				
ريحانة الطبMCQ infections ملف صهيب	P22, Q2: Chronic hepatitis is considered when duration of more than:	3 months	4 months	5 months	6 months		D	6 months	Chronic hepatitis is defined as inflammation and necrosis of the liver persisting for more than **6 months**.	Chronic Hepatitis = Liver inflammation persisting for > 6 months.	Hepatitis viruses				
ريحانة الطبMCQ infections ملف صهيب	P22, Q3: Which of the following is not a RNA virus?	Hepatitis A virus	Hepatitis B virus	Hepatitis C virus	Hepatitis D virus		B	Hepatitis B virus	Hepatitis B virus (HBV) is a **DNA virus** (specifically, a partially double-stranded circular DNA virus), while Hepatitis A, C, D, and E are all RNA viruses.	Hepatitis B (HBV) is a DNA virus; all other common hepatitis viruses (A, C, D, E) are RNA viruses.	Hepatitis viruses				
ريحانة الطبMCQ infections ملف صهيب	P22, Q4: A 42-year-old dentist is reviewed in the medical clinic complaining of persistent lethargy. Routine bloods show abnormal liver function tests so a hepatitis screen is sent. The results are shown below: Anti-HAV IgG negative, HBsAg negative, Anti-HBs positive, Anti-HBc negative, Anti-HCV positive. What do these results most likely demonstrate?	Hepatitis B infection	Hepatitis C infection	Previous vaccination to hepatitis B and C	Hepatitis C infection with previous hepatitis B vaccination	Hepatitis B and C infection	D	Hepatitis C infection with previous hepatitis B vaccination	The results indicate: **Anti-HBs positive** (protection/immunity) AND **Anti-HBc negative** (no prior natural infection) = **Hepatitis B vaccination**. **Anti-HCV positive** = **Hepatitis C infection** (past or present).	Hepatitis B Status: Anti-HBs (+) and Anti-HBc (-) = Vaccination. Anti-HCV (+) = HCV infection.	Hepatitis viruses				
ريحانة الطبMCQ infections ملف صهيب	P23, Q5: What is the mechanism of action of the antiviral agent amantadine?	Inhibits DNA polymerase	Protease inhibitor	Nucleoside analogue reverse transcriptase inhibitor	Inhibits uncoating of virus in the cell	Interferes with the capping of viral mRNA	D	Inhibits uncoating of virus in the cell	Amantadine and its derivative, rimantadine, are M2 ion channel inhibitors that prevent the acidification of the viral core, thereby blocking the **uncoating** of the Influenza A virus once it is inside the cell.	Amantadine/Rimantadine block the M2 ion channel, preventing Influenza A virus uncoating.	Pharmacology				
ريحانة الطبMCQ infections ملف صهيب	P23, Q6: A 25-year-old woman is admitted to a local hospital whilst travelling in north India. She is 26 weeks pregnant with her first child and the pregnancy has been uneventful to date. For the past 3-4 days she has been feeling generally unwell with fever, lethargy and vomiting. She takes no regular medication other than malaria prophylaxis (chloroquine). On examination her pulse is 96/min blood pressure 102/66 mmHg. Jaundiced sclera, along with some bruising on her arms is noted. Her partner states that she also seems confused. Bloods show the following: Bilirubin 102 μmol/l, ALP 256 u/l, ALT 1024 u/l, YGT 563 u/l, Albumin 35 g/l, INR 2.4. What is the most likely cause of her deterioration?	Hepatitis A	Hepatitis B	Hepatitis E	Malaria	Amoebiasis	C	Hepatitis E	Infection with **Hepatitis E Virus (HEV)**, which is endemic in India and typically spread via the fecal-oral route, carries a significantly increased risk of severe illness and **fulminant hepatic failure** in **pregnant women**. The elevated INR (2.4) and confusion suggest liver failure.	Hepatitis E is highly dangerous, causing fulminant liver failure, especially in pregnant women.	Hepatitis viruses				
